1, 506
2, 506
3, 506
4, 506
5, 506
6, 506
7, 506
8, 504
9, 504
10, 503
11, 503
12, 503
13, 502
14, 502
15, 502
16, 502
17, 502
18, 502
19, 501
20, 501
21, 501
22, 500
23, 500
24, 500
25, 500
26, 500
27, 500
28, 500
29, 500
30, 499
31, 499
32, 499
33, 499
34, 499
35, 499
36, 499
37, 499
38, 499
39, 499
40, 499
41, 499
42, 499
43, 499
44, 499
45, 499
46, 499
47, 499
48, 499
49, 499
50, 499
51, 499
52, 499
53, 499
54, 499
55, 499
56, 499
57, 499
58, 499
59, 499
60, 499
61, 499
62, 499
63, 499
64, 499
65, 499
66, 499
67, 499
68, 499
69, 499
70, 499
71, 498
72, 498
73, 498
74, 498
75, 498
76, 498
77, 498
78, 498
79, 498
80, 498
81, 497
82, 496
83, 496
84, 496
85, 496
86, 496
87, 496
88, 496
89, 496
90, 496
91, 496
92, 496
93, 496
94, 496
95, 496
96, 496
97, 496
98, 496
99, 496
100, 496
101, 496
102, 496
103, 496
104, 496
105, 496
106, 496
107, 496
108, 496
109, 496
110, 496
111, 496
112, 496
113, 496
114, 496
115, 496
116, 496
117, 496
118, 496
119, 496
120, 495
121, 495
122, 495
123, 495
124, 495
125, 495
126, 495
127, 494
128, 494
129, 494
130, 494
131, 494
132, 494
133, 494
134, 494
135, 494
136, 494
137, 494
138, 494
139, 494
140, 494
141, 494
142, 494
143, 494
144, 494
145, 494
146, 494
147, 494
148, 494
149, 494
150, 494
151, 494
152, 494
153, 494
154, 494
155, 494
156, 494
157, 494
158, 494
159, 494
160, 494
161, 494
162, 494
163, 494
164, 494
165, 494
166, 493
167, 493
168, 493
169, 493
170, 493
171, 493
172, 493
173, 492
174, 492
175, 492
176, 492
177, 492
178, 492
179, 492
180, 492
181, 492
182, 492
183, 492
184, 492
185, 492
186, 492
187, 492
188, 492
189, 492
190, 492
191, 492
192, 492
193, 492
194, 492
195, 492
196, 492
197, 492
198, 492
199, 492
200, 492
201, 492
202, 492
203, 491
204, 491
205, 491
206, 491
207, 491
208, 491
209, 491
210, 491
211, 491
212, 491
213, 491
214, 491
215, 491
216, 491
217, 491
218, 491
219, 491
220, 491
221, 491
222, 491
223, 491
224, 491
225, 491
226, 491
227, 491
228, 491
229, 491
230, 491
231, 491
232, 491
233, 491
234, 491
235, 491
236, 491
237, 491
238, 490
239, 490
240, 490
241, 490
242, 490
243, 490
244, 490
245, 490
246, 490
247, 490
248, 490
249, 490
250, 490
251, 490
252, 490
253, 490
254, 490
255, 490
256, 490
257, 490
258, 490
259, 490
260, 490
261, 490
262, 490
263, 490
264, 490
265, 490
266, 490
267, 490
268, 490
269, 490
270, 490
271, 490
272, 490
273, 490
274, 490
275, 490
276, 490
277, 490
278, 489
279, 489
280, 489
281, 489
282, 489
283, 489
284, 489
285, 489
286, 489
287, 489
288, 488
289, 488
290, 488
291, 487
292, 486
293, 486
294, 485
295, 485
296, 485
297, 485
298, 485
299, 485
300, 485
301, 485
302, 485
303, 484
304, 484
305, 484
306, 484
307, 484
308, 484
309, 484
310, 484
311, 484
312, 484
313, 484
314, 484
315, 484
316, 484
317, 484
318, 484
319, 484
320, 484
321, 483
322, 483
323, 483
324, 483
325, 483
326, 483
327, 483
328, 483
329, 483
330, 483
331, 483
332, 483
333, 483
334, 482
335, 482
336, 482
337, 482
338, 482
339, 482
340, 482
341, 482
342, 482
343, 482
344, 482
345, 482
346, 481
347, 480
348, 479
349, 479
350, 479
351, 479
352, 479
353, 479
354, 479
355, 479
356, 479
357, 479
358, 479
359, 479
360, 479
361, 479
362, 479
363, 479
364, 479
365, 479
366, 479
367, 479
368, 479
369, 479
370, 479
371, 478
372, 478
373, 478
374, 478
375, 478
376, 478
377, 478
378, 478
379, 478
380, 478
381, 478
382, 478
383, 478
384, 478
385, 478
386, 478
387, 478
388, 478
389, 478
390, 478
391, 478
392, 478
393, 478
394, 478
395, 478
396, 478
397, 478
398, 478
399, 478
400, 478
401, 478
402, 478
403, 478
404, 478
405, 478
406, 478
407, 478
408, 477
409, 477
410, 477
411, 477
412, 477
413, 477
414, 477
415, 477
416, 476
417, 476
418, 475
419, 475
420, 474
421, 474
422, 474
